X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
3.65827,40.0,5.0,132.912,141.525,5.0,4.0,4.0,0.0,0.0,0.0
5.38678,39.3441,4.99651,134.399,141.504,5.0,4.0,4.0,0.000337777,-0.000128877,-4.04325e-07
7.03247,38.7022,5.00651,137.669,141.482,5.0,4.0,4.0,0.000320898,-0.000129234,3.66871e-06
8.58275,38.0473,5.03722,141.565,141.459,1.0,4.0,4.0,0.000312027,-0.000138206,5.95281e-06
10.1267,37.3458,5.09167,144.401,141.454,1.0,4.0,4.0,0.000304692,-0.000144408,1.13683e-05
11.6402,36.6062,5.13217,146.19,141.411,1.0,4.0,4.0,0.000301955,-0.000149363,7.12621e-06
13.1617,35.8359,5.1839,147.482,141.415,1.0,4.0,4.0,0.000309312,-0.000150548,1.57488e-05
14.6557,35.1674,5.21366,148.412,141.433,1.0,4.0,4.0,0.000293371,-0.000115516,3.00953e-07
16.1148,34.6114,5.20577,149.192,141.383,1.0,4.0,4.0,0.000270993,-6.8601e-05,-8.91162e-06
17.3282,34.4695,5.16793,149.683,141.309,1.0,4.0,4.0,0.000230356,-1.10322e-05,-7.11774e-06
18.2976,34.658,5.12814,149.398,141.259,1.0,4.0,4.0,0.000155745,8.25195e-05,-6.7955e-06
18.9054,35.2049,5.10943,148.889,141.163,1.0,4.0,4.0,8.79337e-05,0.000132093,1.39495e-06
19.3176,35.8103,5.11143,149.368,141.196,1.0,4.0,4.0,6.64398e-05,0.000113517,2.27288e-06
19.4442,36.5699,5.15792,150.196,141.092,1.0,4.0,4.0,9.29289e-06,0.00015199,1.4929e-05
19.4076,37.333,5.22771,151.724,141.108,1.0,4.0,4.0,-3.9964e-05,0.000176128,2.3025e-05
19.3094,38.0459,5.30808,152.677,141.122,1.0,4.0,4.0,-4.99451e-05,0.00016207,1.78441e-05
19.1741,38.7468,5.37513,154.258,140.965,5.0,4.0,4.0,-4.38956e-05,0.000158501,7.71645e-06
19.2031,39.2564,5.45509,155.882,140.915,5.0,4.0,4.0,7.14121e-05,1.73277e-05,1.0825e-05
19.6033,39.3212,5.53167,157.533,140.89,5.0,4.0,4.0,0.000192013,-0.000112894,2.95906e-05
20.6154,38.7912,5.61313,160.02,141.0,5.0,4.0,4.0,0.000263332,-0.000166136,1.84305e-05
22.1321,37.8584,5.71704,163.592,141.027,1.0,4.0,4.0,0.000318726,-0.000155895,1.7945e-05
23.5802,37.2638,5.80337,170.175,141.156,1.0,4.0,4.0,0.000278261,-9.40204e-05,1.22214e-05
25.1472,36.8316,5.85806,176.212,140.811,1.0,4.0,4.0,0.000388266,-9.10875e-05,9.64549e-06
27.1541,36.4459,5.90539,181.506,140.458,1.0,4.0,4.0,0.000321224,-4.90275e-05,1.76509e-05
28.8629,36.3054,5.9424,185.006,139.683,1.0,4.0,4.0,0.000342135,-1.61897e-05,-3.88299e-06
29.9036,36.311,6.00919,195.11,140.971,1.0,4.0,4.0,2.56432e-05,2.89121e-05,-1.8396e-06
30.1607,36.5451,6.00915,210.115,140.732,1.0,4.0,4.0,0.000185737,3.77431e-05,4.99366e-06
