X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
0.703323,35.5631,9.22841,147.357,141.397,1.0,-15.0,0.0,0.00050856,-0.000185924,-1.54953e-06
3.2082,34.5325,9.22223,147.19,141.395,1.0,-15.0,0.0,0.000492831,-0.000227211,-1.01302e-06
5.61813,33.3058,9.21758,147.239,141.388,1.0,-15.0,0.0,0.000470819,-0.00026225,-9.06339e-07
7.91472,31.9362,9.21343,147.525,141.383,1.0,-15.0,0.0,0.000448459,-0.000282841,-1.02046e-06
10.1066,30.5047,9.20847,148.039,141.38,1.0,-15.0,0.0,0.000429588,-0.00028647,-9.33645e-07
12.2227,29.1008,9.20359,148.682,141.376,1.0,-15.0,0.0,0.000417993,-0.000272481,-1.12587e-06
14.3028,27.801,9.19855,149.35,141.369,1.0,-15.0,0.0,0.000415308,-0.000245404,-9.95302e-07
16.3879,26.6591,9.19428,149.951,141.368,1.0,-15.0,0.0,0.000419928,-0.000209431,-7.55246e-07
18.5082,25.7156,9.19054,150.48,141.36,1.0,-15.0,0.0,0.000429665,-0.00016657,-6.33366e-07
20.6841,25.0015,9.18683,150.93,141.354,1.0,-15.0,0.0,0.000441416,-0.000118483,-2.74141e-07
22.9336,24.5396,9.18338,151.388,141.355,1.0,-15.0,0.0,0.000458567,-6.60671e-05,-1.01484e-06
25.2732,24.3513,9.17905,151.742,141.341,1.0,-15.0,0.0,0.000478164,-8.56259e-06,-6.89254e-07
27.7256,24.459,9.17509,152.089,141.329,1.0,-15.0,0.0,0.000503827,5.25762e-05,-8.45539e-07
30.3232,24.8905,9.16961,152.466,141.324,1.0,-15.0,0.0,0.000535636,0.000121083,-1.08181e-06
33.1001,25.672,9.16412,152.787,141.312,1.0,-15.0,0.0,0.000577001,0.000192813,-1.41889e-06
36.1065,26.8185,9.15777,152.953,141.311,1.0,-15.0,0.0,0.000627112,0.000265545,-1.22119e-06
39.3814,28.3107,9.15154,152.788,141.304,1.0,-15.0,0.0,0.000682804,0.000328894,-1.41446e-06
42.9163,30.0555,9.14621,152.093,141.327,1.0,-15.0,0.0,0.0007268,0.000362807,-5.58934e-07
46.6019,31.8569,9.14325,150.865,141.361,1.0,-15.0,0.0,0.000740579,0.000348532,-5.70217e-07
50.2585,33.4501,9.14137,149.723,141.38,1.0,-15.0,0.0,0.000717607,0.000280258,-4.51512e-07
53.7448,34.5948,9.13803,149.302,141.396,1.0,-15.0,0.0,0.000675514,0.000172307,-6.94405e-07
57.0164,35.1221,9.13373,149.544,141.387,1.0,-15.0,0.0,0.000632887,3.58009e-05,-7.73793e-07
60.0847,34.9266,9.12707,149.886,141.354,1.0,-15.0,0.0,0.000596763,-0.000117087,-1.64922e-06
63.008,33.939,9.1177,150.311,141.3,1.0,-15.0,0.0,0.000575978,-0.000279741,-1.85044e-06
65.9107,32.1361,9.11095,150.733,141.272,1.0,-15.0,0.0,0.000590157,-0.000438208,-6.73878e-07
68.9761,29.6325,9.10785,150.324,141.267,1.0,-15.0,0.0,0.000638416,-0.000553186,-2.06556e-08
72.2679,26.7464,9.11025,148.531,141.253,1.0,-15.0,0.0,0.000672679,-0.000588074,2.79263e-07
75.6225,23.9281,9.10491,147.616,141.25,1.0,-15.0,0.0,0.000658676,-0.000518386,-3.63953e-06
78.7761,21.6633,9.087,150.039,141.222,1.0,-15.0,0.0,0.000601883,-0.000390587,-3.1353e-06
81.6689,19.9912,9.07191,152.268,141.247,1.0,-15.0,0.0,0.000560589,-0.000280458,-2.69135e-06
84.404,18.8671,9.0603,152.758,141.3,1.0,-15.0,0.0,0.000536278,-0.000170887,-1.0576e-06
87.0408,18.2755,9.05524,152.544,141.326,1.0,-15.0,0.0,0.00051833,-6.70836e-05,-2.40646e-07
89.5922,18.1829,9.05733,152.288,141.34,1.0,-15.0,0.0,0.000502278,2.79012e-05,3.0591e-07
92.0711,18.5398,9.06009,151.959,141.354,1.0,-15.0,0.0,0.000489409,0.000113821,8.05202e-07
94.4863,19.3171,9.06422,151.697,141.363,1.0,-15.0,0.0,0.000477711,0.000196304,6.55343e-07
96.8524,20.4985,9.06741,151.548,141.374,1.0,-15.0,0.0,0.000469145,0.000275463,1.5476e-07
99.1821,22.0628,9.07006,151.356,141.377,17.0,-15.0,0.0,0.000463395,0.00034856,4.3768e-07
101.484,23.952,9.07213,150.852,141.382,17.0,-15.0,0.0,0.000458622,0.000403576,1.9137e-07
103.766,26.0417,9.07389,150.011,141.387,17.0,-15.0,0.0,0.000455041,0.000426896,3.37884e-07
106.038,28.1628,9.07564,149.046,141.396,17.0,-15.0,0.0,0.000454132,0.000415594,3.83705e-07
108.309,30.1377,9.07658,148.391,141.394,17.0,-15.0,0.0,0.000456793,0.00036898,2.86841e-07
110.621,31.8033,9.0772,148.465,141.384,17.0,-15.0,0.0,0.000472173,0.000293749,4.95188e-08
113.076,33.0375,9.07838,149.047,141.344,17.0,-15.0,0.0,0.000513722,0.000197936,-2.86862e-08
115.793,33.7599,9.0816,149.648,141.34,17.0,-15.0,0.0,0.000577136,9.03698e-05,1.18464e-06
118.876,33.9176,9.08628,149.995,141.334,17.0,-15.0,0.0,0.000657772,-2.72771e-05,1.18108e-06
122.401,33.4759,9.09108,150.106,141.32,17.0,-15.0,0.0,0.000755393,-0.00014893,2.51082e-07
126.463,32.4367,9.09275,150.081,141.304,17.0,-15.0,0.0,0.000870675,-0.000264948,3.73852e-07
131.093,30.8548,9.0948,149.476,141.309,17.0,-15.0,0.0,0.000969773,-0.000362239,-4.00704e-07
135.999,28.9073,9.09221,148.363,141.306,17.0,-15.0,0.0,0.000970118,-0.00039811,-1.31867e-06
140.62,27.0777,9.08204,149.424,141.246,17.0,-15.0,0.0,0.000871044,-0.000315825,-3.15936e-06
144.72,25.8885,9.06672,152.129,141.225,17.0,-15.0,0.0,0.000778285,-0.000152798,-2.97823e-06
