X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
0.0172898,35.4869,9.05047,156.911,141.219,1.0,-44.0,1.0,0.000512196,-0.000176702,-2.4665e-07
2.54719,34.4997,9.04811,157.445,141.2,1.0,-44.0,1.0,0.000497908,-0.000217841,-7.61564e-07
4.98806,33.311,9.04266,157.833,141.185,1.0,-44.0,1.0,0.000477774,-0.000255919,-1.44675e-06
7.31818,31.958,9.03594,157.922,141.191,1.0,-44.0,1.0,0.000454656,-0.000282642,-1.063e-06
9.53789,30.519,9.03031,157.768,141.199,1.0,-44.0,1.0,0.000434128,-0.000289946,-9.26945e-07
11.6698,29.0885,9.02526,157.501,141.214,1.0,-44.0,1.0,0.000420078,-0.000279275,-1.32833e-06
13.7497,27.7515,9.02168,157.311,141.218,1.0,-44.0,1.0,0.000413276,-0.000253352,-4.22819e-07
15.8152,26.5709,9.01954,157.244,141.214,1.0,-44.0,1.0,0.000413837,-0.000217328,-4.27526e-08
17.9001,25.587,9.01772,157.267,141.202,1.0,-44.0,1.0,0.000420429,-0.000174976,2.23838e-07
20.0314,24.8259,9.0157,157.328,141.186,1.0,-44.0,1.0,0.000431756,-0.000128413,1.02327e-07
22.2276,24.3083,9.01596,157.433,141.18,1.0,-44.0,1.0,0.000448311,-7.81035e-05,-1.88315e-07
24.514,24.0536,9.01266,157.536,141.166,1.0,-44.0,1.0,0.000466506,-2.25924e-05,-1.00835e-06
26.9001,24.0844,9.00925,157.673,141.153,1.0,-44.0,1.0,0.000489031,3.57678e-05,-4.11951e-07
29.417,24.4244,9.00658,157.804,141.128,1.0,-44.0,1.0,0.000518566,0.000101125,-1.03968e-06
32.0922,25.0972,9.00478,157.957,141.117,1.0,-44.0,1.0,0.000554428,0.00016911,5.59156e-07
34.9772,26.1264,9.0038,158.044,141.105,1.0,-44.0,1.0,0.000601328,0.000240836,9.55971e-07
38.1188,27.5064,9.00421,158.021,141.098,1.0,-44.0,1.0,0.00065653,0.000307949,-4.77539e-07
41.5332,29.1764,9.00562,157.809,141.122,1.0,-44.0,1.0,0.000707698,0.000354957,8.54835e-07
45.1574,30.9788,9.00826,157.459,141.144,1.0,-44.0,1.0,0.000736355,0.000358316,7.18391e-07
48.8344,32.6713,9.0092,157.446,141.154,1.0,-44.0,1.0,0.000728336,0.000309585,-6.32595e-07
52.3939,34.0019,9.00543,158.139,141.119,1.0,-44.0,1.0,0.000691915,0.00021587,-8.71218e-07
55.7548,34.7769,9.00282,158.934,141.104,1.0,-44.0,1.0,0.000651095,8.92068e-05,2.81868e-07
58.908,34.8576,9.00522,159.379,141.077,1.0,-44.0,1.0,0.000611711,-6.03907e-05,1.15208e-07
61.892,34.156,9.00517,159.626,141.052,1.0,-44.0,1.0,0.000584794,-0.000221227,-6.15335e-07
64.8015,32.6389,9.00504,159.793,141.045,1.0,-44.0,1.0,0.000584883,-0.000385709,-5.71773e-07
67.8095,30.3602,8.99982,159.711,141.015,1.0,-44.0,1.0,0.000622969,-0.000519558,-1.40501e-06
71.0385,27.5762,8.99331,159.499,140.994,1.0,-44.0,1.0,0.000665069,-0.000582023,-1.78459e-06
74.3894,24.6956,8.98948,159.411,140.945,1.0,-44.0,1.0,0.00066937,-0.000553639,1.00508e-06
77.6486,22.2,8.99341,159.977,140.932,1.0,-44.0,1.0,0.000627899,-0.000437736,1.38712e-06
80.6598,20.3078,8.99385,160.726,140.976,1.0,-44.0,1.0,0.00058032,-0.00032142,-4.29934e-07
83.479,18.9812,8.98897,160.237,141.031,1.0,-44.0,1.0,0.000548596,-0.000209025,-1.49151e-06
86.1677,18.2031,8.98541,159.58,141.09,1.0,-44.0,1.0,0.000528159,-0.000102172,-2.91807e-07
88.7686,17.9432,8.98484,159.02,141.119,1.0,-44.0,1.0,0.000512271,-4.07333e-06,1.44428e-07
91.2953,18.149,8.98545,158.517,141.128,1.0,-44.0,1.0,0.000498102,8.47842e-05,1.70257e-07
93.7479,18.7886,8.98532,158.122,141.16,1.0,-44.0,1.0,0.000482943,0.000169717,7.91002e-08
96.1358,19.837,8.98739,157.755,141.162,1.0,-44.0,1.0,0.000471186,0.000249197,7.12633e-07
98.4736,21.2743,8.99068,157.411,141.182,1.0,-44.0,1.0,0.000464043,0.000323664,8.10528e-07
100.774,23.0549,8.99459,157.044,141.189,17.0,-44.0,1.0,0.000457355,0.000384935,8.80654e-07
103.054,25.0825,8.99936,156.723,141.198,17.0,-44.0,1.0,0.000455039,0.000420913,4.81454e-07
105.325,27.204,9.00291,156.724,141.189,17.0,-44.0,1.0,0.000454364,0.000422303,4.25354e-07
107.599,29.2464,9.00417,157.385,141.174,17.0,-44.0,1.0,0.000456593,0.000388741,-1.92281e-07
109.907,31.0384,9.00245,158.668,141.123,17.0,-44.0,1.0,0.000469609,0.000323422,-6.44392e-07
112.339,32.4421,8.9937,159.689,141.051,17.0,-44.0,1.0,0.000507201,0.000235014,-2.94154e-06
