X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
-0.0990637,55.0831,9.06321,148.658,141.415,5.0,-17.0,13.0,0.000327763,8.78313e-05,-1.48121e-06
1.43055,55.6569,9.0604,148.176,141.391,5.0,-17.0,13.0,0.000282489,0.000140528,1.09983e-08
2.71535,56.4816,9.06188,147.638,141.389,5.0,-17.0,13.0,0.000230526,0.000186723,3.93148e-07
3.73778,57.5122,9.06469,147.283,141.397,5.0,-17.0,13.0,0.000179147,0.000222964,6.94952e-07
4.52036,58.6995,9.0684,147.129,141.413,5.0,-17.0,13.0,0.000135365,0.000250122,8.5219e-07
5.10649,59.9917,9.07128,146.993,141.435,5.0,-17.0,13.0,0.000101527,0.000265367,5.96555e-07
5.5524,61.3345,9.07219,146.989,141.446,5.0,-17.0,13.0,7.85632e-05,0.00027022,1.05416e-08
5.90798,62.6859,9.07201,146.924,141.45,5.0,-17.0,13.0,6.51798e-05,0.000269696,-3.04728e-07
6.21693,64.0251,9.06913,146.775,141.453,5.0,-17.0,13.0,5.96089e-05,0.000265152,-9.23328e-07
6.51223,65.3339,9.06397,146.807,141.448,5.0,-17.0,13.0,5.93238e-05,0.000258127,-1.13935e-06
6.81378,66.6032,9.05805,146.992,141.447,5.0,-17.0,13.0,6.13749e-05,0.000248932,-1.37763e-06
7.13147,67.8196,9.05052,147.15,141.456,5.0,-17.0,13.0,6.59973e-05,0.000237834,-1.44672e-06
7.47549,68.9816,9.04282,147.277,141.455,5.0,-17.0,13.0,7.19657e-05,0.000226996,-1.51928e-06
7.85336,70.0914,9.03522,147.49,141.438,5.0,-17.0,13.0,7.93621e-05,0.000216656,-1.63386e-06
8.27143,71.1471,9.02689,147.597,141.446,5.0,-17.0,13.0,8.80272e-05,0.000205863,-1.72038e-06
8.73654,72.1503,9.01934,147.688,141.438,5.0,-17.0,13.0,9.81743e-05,0.000195444,-1.47356e-06
9.25505,73.0967,9.0114,147.764,141.44,5.0,-17.0,13.0,0.000109304,0.000183267,-1.70197e-06
9.83401,73.9868,9.00398,147.796,141.435,5.0,-17.0,13.0,0.000122019,0.000172166,-1.42816e-06
10.4816,74.818,8.99614,147.812,141.443,5.0,-17.0,13.0,0.000136876,0.000160672,-1.48304e-06
11.2056,75.5927,8.989,147.882,141.444,5.0,-17.0,13.0,0.00015319,0.000149116,-1.61288e-06
12.016,76.3106,8.9816,147.938,141.44,5.0,-17.0,13.0,0.000171346,0.000137865,-1.4876e-06
12.9218,76.9734,8.97424,147.969,141.437,5.0,-17.0,13.0,0.000191355,0.000126833,-1.41225e-06
13.9316,77.5818,8.96707,147.998,141.44,9.0,-17.0,13.0,0.000212822,0.000116395,-1.33106e-06
15.0548,78.1388,8.96014,148.032,141.441,9.0,-17.0,13.0,0.000236471,0.000106267,-1.47604e-06
16.2979,78.644,8.95325,148.052,141.442,9.0,-17.0,13.0,0.000260923,9.6285e-05,-1.35107e-06
17.6681,79.0993,8.9471,148.045,141.435,9.0,-17.0,13.0,0.000287368,8.56528e-05,-1.27905e-06
19.1705,79.4997,8.94084,147.992,141.446,9.0,-17.0,13.0,0.000313962,7.44915e-05,-1.12766e-06
20.8074,79.8416,8.93485,147.958,141.426,9.0,-17.0,13.0,0.000341102,6.20803e-05,-1.19471e-06
22.5818,80.1149,8.92931,147.842,141.432,9.0,-17.0,13.0,0.000368624,4.72323e-05,-1.11469e-06
24.4944,80.3031,8.92417,147.767,141.426,9.0,-17.0,13.0,0.000396432,2.77423e-05,-1.23414e-06
26.549,80.3827,8.91814,147.707,141.424,9.0,-17.0,13.0,0.000425419,3.34579e-06,-1.44586e-06
28.7479,80.3264,8.91162,147.64,141.425,9.0,-17.0,13.0,0.000454081,-2.69363e-05,-1.42507e-06
31.0903,80.1031,8.90629,147.659,141.413,9.0,-17.0,13.0,0.000483458,-6.3298e-05,-7.49293e-07
