X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
3.65827,89.3333,5.0,132.912,141.525,9.0,12.0,12.0,0.0,0.0,0.0
4.14339,88.8249,5.0164,134.512,141.54,9.0,12.0,12.0,9.31869e-05,-9.27966e-05,2.00822e-06
4.5893,88.4071,5.01708,138.177,141.526,9.0,12.0,12.0,8.56975e-05,-7.58878e-05,-1.73523e-06
5.00966,88.0574,5.00508,141.978,141.478,9.0,12.0,12.0,8.16184e-05,-6.45557e-05,-2.84399e-06
5.41911,87.7579,4.99381,145.076,141.44,9.0,12.0,12.0,8.28298e-05,-5.69089e-05,-1.18611e-06
5.84057,87.4886,4.99323,147.848,141.438,9.0,12.0,12.0,8.61655e-05,-4.993e-05,1.16768e-06
6.27893,87.2466,5.00211,150.107,141.428,9.0,12.0,12.0,8.70371e-05,-4.71019e-05,1.76299e-06
6.76157,87.0358,5.01557,151.39,141.431,9.0,12.0,12.0,0.000105508,-3.86224e-05,3.08104e-06
7.32803,86.8746,5.03964,152.347,141.412,9.0,12.0,12.0,0.000121527,-2.64144e-05,7.00562e-06
7.9745,86.7586,5.07642,152.778,141.401,9.0,12.0,12.0,0.000138269,-2.05744e-05,6.77842e-06
8.70079,86.6457,5.10966,152.984,141.394,9.0,12.0,12.0,0.00015182,-2.89307e-05,7.88283e-06
9.49674,86.4882,5.14813,152.776,141.389,9.0,12.0,12.0,0.000165018,-3.98546e-05,7.66823e-06
10.3797,86.3364,5.1868,152.76,141.404,9.0,12.0,12.0,0.000182736,-3.4811e-05,6.40377e-06
11.3149,86.1705,5.2132,153.021,141.408,9.0,12.0,12.0,0.000190554,-3.24447e-05,3.57046e-06
12.279,86.0098,5.23113,153.684,141.399,9.0,12.0,12.0,0.00019437,-3.34855e-05,2.54328e-06
13.2891,85.8512,5.23768,154.419,141.4,9.0,12.0,12.0,0.000205859,-3.03937e-05,7.64462e-07
14.3501,85.7083,5.24402,154.482,141.426,9.0,12.0,12.0,0.000218945,-2.83343e-05,1.65389e-06
15.4578,85.5603,5.24584,154.312,141.398,9.0,12.0,12.0,0.000229752,-3.22842e-05,5.4768e-07
16.5971,85.407,5.25184,154.333,141.401,9.0,12.0,12.0,0.000211173,-2.70397e-05,1.55737e-06
17.7173,85.2861,5.25929,154.257,141.416,9.0,12.0,12.0,0.000224452,-2.02286e-05,4.27619e-06
18.8499,85.1783,5.27957,153.976,141.416,9.0,12.0,12.0,0.000233336,-2.13308e-05,2.67344e-07
20.0724,85.059,5.27562,154.028,141.418,9.0,12.0,12.0,0.000256062,-2.05167e-05,3.90759e-07
21.3647,84.9492,5.29857,153.245,141.42,9.0,12.0,12.0,0.000271771,-2.43783e-05,6.10647e-06
22.8539,84.7892,5.33426,153.463,141.386,9.0,12.0,12.0,0.000315042,-3.73436e-05,1.01155e-05
24.5514,84.5704,5.39202,153.615,141.399,9.0,12.0,12.0,0.000362456,-5.3693e-05,1.31227e-05
