X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
3.65827,76.0,5.0,132.912,141.525,5.0,10.0,10.0,0.0,0.0,0.0
3.80239,76.3647,5.00464,133.29,141.525,5.0,10.0,10.0,2.88471e-05,6.86815e-05,8.61691e-07
3.94799,76.6901,5.00937,134.38,141.525,5.0,10.0,10.0,2.92993e-05,6.10742e-05,1.06888e-06
4.09431,76.974,5.01637,136.018,141.516,5.0,10.0,10.0,2.91546e-05,5.23718e-05,1.87865e-06
4.23774,77.2142,5.02789,137.988,141.512,5.0,10.0,10.0,2.77302e-05,4.31366e-05,2.63705e-06
4.37123,77.4116,5.04171,140.0,141.503,5.0,10.0,10.0,2.57309e-05,3.66759e-05,2.92181e-06
4.49584,77.5798,5.05854,141.924,141.494,9.0,10.0,10.0,2.39859e-05,2.97117e-05,3.87093e-06
4.60801,77.7391,5.07721,143.767,141.491,9.0,10.0,10.0,2.07173e-05,3.34355e-05,3.47446e-06
4.70622,77.9281,5.09466,145.552,141.485,9.0,10.0,10.0,1.85622e-05,4.17658e-05,3.53113e-06
4.7908,78.1437,5.11481,147.139,141.478,9.0,10.0,10.0,1.50068e-05,4.45742e-05,4.3255e-06
4.85362,78.3567,5.13645,148.279,141.469,9.0,10.0,10.0,9.54266e-06,3.66405e-05,3.59961e-06
4.89126,78.5354,5.15511,148.932,141.459,9.0,10.0,10.0,4.97354e-06,2.83915e-05,2.5952e-06
4.9202,78.7253,5.16914,149.514,141.452,9.0,10.0,10.0,4.16855e-06,3.31543e-05,2.55111e-06
4.94266,78.9038,5.18054,149.978,141.449,9.0,10.0,10.0,4.53557e-06,3.73405e-05,2.32279e-06
4.96415,79.1008,5.19106,150.615,141.451,9.0,10.0,10.0,3.57699e-06,3.94155e-05,1.82642e-06
4.98544,79.3109,5.1972,151.429,141.444,9.0,10.0,10.0,4.88918e-06,4.42458e-05,6.31443e-07
5.00566,79.5459,5.19657,152.311,141.43,9.0,10.0,10.0,3.34836e-06,4.93344e-05,-8.8175e-07
5.02271,79.7938,5.18844,153.037,141.422,9.0,10.0,10.0,4.80194e-06,5.20252e-05,-2.72913e-06
5.05348,80.0564,5.1742,153.715,141.42,9.0,10.0,10.0,8.07251e-06,5.04951e-05,-2.7368e-06
5.10576,80.3312,5.15789,153.969,141.403,9.0,10.0,10.0,1.16557e-05,5.46314e-05,-5.41152e-06
5.17873,80.5994,5.13029,153.675,141.404,9.0,10.0,10.0,1.85796e-05,5.73031e-05,-5.61407e-06
5.28919,80.8831,5.10448,153.379,141.41,9.0,10.0,10.0,2.74363e-05,6.31921e-05,-5.20603e-06
5.44294,81.1827,5.0717,153.172,141.398,9.0,10.0,10.0,3.53572e-05,5.86568e-05,-8.11949e-06
5.6525,81.4816,5.02343,153.015,141.372,9.0,10.0,10.0,4.68664e-05,5.98038e-05,-1.06935e-05
5.92296,81.7703,4.96723,152.689,141.369,9.0,10.0,10.0,6.28158e-05,5.74372e-05,-1.26938e-05
6.25793,82.0277,4.91288,152.639,141.361,9.0,10.0,10.0,6.91502e-05,4.64393e-05,-9.43198e-06
6.62912,82.2457,4.8792,152.74,141.341,9.0,10.0,10.0,7.62343e-05,4.10848e-05,-2.43909e-06
7.06765,82.4463,4.85743,153.152,141.338,9.0,10.0,10.0,0.000102279,3.99508e-05,-6.91203e-06
7.71844,82.6481,4.79998,153.842,141.268,9.0,10.0,10.0,0.000162761,4.19639e-05,-1.49524e-05
