X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
1.89547,35.1894,9.06153,147.325,141.468,1.0,-42.0,3.0,0.000504147,-0.000203807,-1.07079e-06
4.37013,34.0704,9.05622,146.409,141.469,1.0,-42.0,3.0,0.000484831,-0.000242712,-5.72477e-07
6.73927,32.7734,9.05312,145.711,141.47,1.0,-42.0,3.0,0.000462659,-0.000273626,-3.87591e-07
8.99849,31.3611,9.05093,145.28,141.461,1.0,-42.0,3.0,0.000441979,-0.000288397,-5.71214e-07
11.1673,29.9234,9.04936,145.294,141.463,1.0,-42.0,3.0,0.00042673,-0.000283516,-9.57613e-08
13.2793,28.5517,9.04835,145.803,141.454,1.0,-42.0,3.0,0.000419401,-0.00026232,-8.70048e-08
15.3753,27.3183,9.04742,146.747,141.443,1.0,-42.0,3.0,0.000420124,-0.000228973,6.62031e-08
17.4925,26.2732,9.04626,147.97,141.441,1.0,-42.0,3.0,0.000427851,-0.000187528,-8.23725e-08
19.6616,25.4497,9.04465,149.205,141.436,1.0,-42.0,3.0,0.000440626,-0.000140914,-4.83464e-07
21.9076,24.8744,9.04162,150.304,141.415,1.0,-42.0,3.0,0.000457884,-8.88429e-05,-7.41507e-07
24.2462,24.5701,9.03913,151.248,141.42,1.0,-42.0,3.0,0.000478291,-3.21328e-05,-3.33253e-07
26.6988,24.5611,9.03559,152.108,141.412,1.0,-42.0,3.0,0.000503522,2.951e-05,-1.03738e-06
29.2864,24.8767,9.03127,152.941,141.405,1.0,-42.0,3.0,0.00053287,9.81626e-05,-9.45351e-07
32.0438,25.5449,9.02544,153.825,141.393,1.0,-42.0,3.0,0.000571631,0.000169243,-9.20718e-07
35.0175,26.5815,9.01751,154.429,141.39,1.0,-42.0,3.0,0.000619672,0.000244336,-1.31416e-06
38.2509,27.9857,9.00888,154.598,141.402,1.0,-42.0,3.0,0.000672796,0.000314971,-1.8155e-06
41.7472,29.6904,9.00026,153.682,141.405,1.0,-42.0,3.0,0.000721629,0.000361311,-1.57945e-06
45.4263,31.5298,8.99291,151.26,141.428,1.0,-42.0,3.0,0.000744203,0.000365477,-1.04895e-06
49.1157,33.2475,8.98696,147.797,141.428,1.0,-42.0,3.0,0.000727002,0.000313041,-1.05597e-06
52.647,34.5836,8.98335,145.519,141.434,1.0,-42.0,3.0,0.00068155,0.000214526,2.55746e-08
