X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
1.09393,98.2022,9.79037,149.132,141.449,10.0,-18.0,12.0,0.000656871,-0.000144072,-2.16185e-06
4.13221,97.3213,9.77776,147.009,141.44,10.0,-18.0,12.0,0.00055618,-0.000196226,-2.65702e-06
6.69952,96.3118,9.76632,147.724,141.433,10.0,-18.0,12.0,0.000476427,-0.000200408,-1.84242e-06
8.94995,95.3499,9.75623,149.996,141.436,10.0,-18.0,12.0,0.000428166,-0.000181261,-1.98974e-06
11.023,94.5135,9.74798,151.82,141.439,10.0,-18.0,12.0,0.000404953,-0.000155458,-1.36896e-06
13.0238,93.7982,9.7407,152.713,141.42,10.0,-18.0,12.0,0.000395766,-0.00013062,-1.60888e-06
14.9955,93.2007,9.7335,152.882,141.437,10.0,-18.0,12.0,0.000393818,-0.000107712,-1.24307e-06
16.9767,92.7015,9.72575,152.641,141.439,10.0,-18.0,12.0,0.000398101,-9.22614e-05,-1.57646e-06
18.9754,92.273,9.71786,152.094,141.447,10.0,-18.0,12.0,0.000402725,-8.0242e-05,-1.60352e-06
21.0106,91.8802,9.70932,151.318,141.452,10.0,-18.0,12.0,0.000411164,-7.66865e-05,-1.73497e-06
23.0874,91.4867,9.69994,150.482,141.459,10.0,-18.0,12.0,0.00041983,-8.27495e-05,-2.16194e-06
25.2032,91.051,9.68913,149.604,141.455,10.0,-18.0,12.0,0.000427707,-9.32073e-05,-2.36786e-06
27.3686,90.5354,9.67641,148.844,141.449,10.0,-18.0,12.0,0.000437717,-0.000113108,-2.61731e-06
29.5842,89.9019,9.6638,148.393,141.455,10.0,-18.0,12.0,0.00044981,-0.000143025,-3.00962e-06
31.8713,89.0949,9.64884,148.394,141.447,10.0,-18.0,12.0,0.000466246,-0.000182196,-3.04565e-06
34.2567,88.0661,9.63266,149.038,141.426,10.0,-18.0,12.0,0.000488624,-0.000230381,-2.97409e-06
36.7777,86.769,9.61351,150.219,141.417,10.0,-18.0,12.0,0.000521812,-0.000289786,-4.44185e-06
39.4897,85.1654,9.59112,151.409,141.386,10.0,-18.0,12.0,0.000565509,-0.00035219,-4.60113e-06
42.4498,83.2498,9.56654,152.008,141.389,10.0,-18.0,12.0,0.000618614,-0.000411137,-4.60431e-06
45.6668,81.0894,9.5429,151.689,141.403,10.0,-18.0,12.0,0.000665238,-0.000446375,-4.55209e-06
49.0764,78.8653,9.52185,150.379,141.418,10.0,-18.0,12.0,0.000692502,-0.000432455,-3.84925e-06
52.5445,76.8576,9.5061,148.896,141.409,6.0,-18.0,12.0,0.000689442,-0.000362365,-2.36713e-06
55.9521,75.3028,9.49382,149.087,141.407,5.0,-18.0,12.0,0.000673339,-0.000255991,-2.26837e-06
59.2975,74.3195,9.48437,150.585,141.399,5.0,-18.0,12.0,0.000668091,-0.00013686,-1.7007e-06
62.6478,73.9278,9.48072,151.955,141.406,5.0,-18.0,12.0,0.000671876,-2.16618e-05,-6.68188e-07
66.0219,74.0662,9.47657,152.384,141.416,5.0,-18.0,12.0,0.00067725,7.19725e-05,-1.26604e-06
69.4082,74.5944,9.47138,151.898,141.423,5.0,-18.0,12.0,0.00067651,0.000133307,-1.24378e-06
72.775,75.3319,9.46313,150.818,141.432,5.0,-18.0,12.0,0.000667737,0.000154941,-1.3258e-06
76.0713,76.074,9.45341,150.014,141.434,5.0,-18.0,12.0,0.000649467,0.000134354,-1.71773e-06
79.2607,76.6101,9.44624,150.504,141.422,5.0,-18.0,12.0,0.00062691,7.41348e-05,-2.17181e-06
82.3522,76.7635,9.43637,152.628,141.381,5.0,-18.0,12.0,0.000611654,-1.75203e-05,-2.67807e-06
85.3965,76.3929,9.42512,155.229,141.329,5.0,-18.0,12.0,0.000608183,-0.000135694,-2.30473e-06
88.4724,75.37,9.41124,157.116,141.265,5.0,-18.0,12.0,0.000625172,-0.00027606,-2.83388e-06
91.7118,73.5981,9.39829,158.371,141.248,5.0,-18.0,12.0,0.00067689,-0.000432693,-1.90477e-06
95.3474,71.062,9.38965,158.839,141.232,5.0,-18.0,12.0,0.000786709,-0.000574203,-2.18655e-06
99.6046,68.0124,9.37902,157.736,141.312,21.0,-18.0,12.0,0.00091295,-0.000621983,-2.35561e-06
104.315,65.1162,9.36846,153.156,141.382,21.0,-18.0,12.0,0.000949681,-0.000508947,-1.05696e-06
108.904,63.09,9.35866,149.518,141.366,21.0,-18.0,12.0,0.000877747,-0.000297003,-3.19452e-06
113.086,62.1639,9.34366,149.75,141.379,21.0,-18.0,12.0,0.000796701,-7.18993e-05,-3.01517e-06
116.926,62.3807,9.32882,150.79,141.348,21.0,-18.0,12.0,0.00074777,0.000164385,-3.81339e-06
120.62,63.8459,9.31055,152.014,141.315,21.0,-18.0,12.0,0.000739806,0.000422137,-2.8034e-06
124.423,66.5611,9.2794,153.62,141.24,21.0,-18.0,12.0,0.000796083,0.000653811,-7.55291e-06
128.565,70.2352,9.24375,153.218,141.245,21.0,-18.0,12.0,0.000842348,0.000791663,-5.77078e-06
132.562,74.0295,9.22744,151.325,141.269,21.0,-18.0,12.0,0.000743153,0.000689687,-1.67721e-06
136.069,76.9479,9.22223,155.134,141.201,21.0,-18.0,12.0,0.000679611,0.000474117,4.85386e-07
139.556,78.7598,9.22049,158.286,141.214,25.0,-18.0,12.0,0.000729428,0.000251469,-1.15402e-08
143.42,79.5444,9.21851,157.727,141.305,25.0,-18.0,12.0,0.000810766,6.85951e-05,-5.67403e-07
147.581,79.6007,9.21945,155.496,141.37,25.0,-18.0,12.0,0.000843184,-3.42977e-05,4.01825e-09
151.753,79.3219,9.23136,153.09,141.388,25.0,-18.0,12.0,0.000815539,-6.61368e-05,-9.1959e-07
155.681,79.0232,9.22515,151.668,141.361,25.0,-18.0,12.0,0.000751894,-4.71884e-05,-1.18756e-06
