X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
1.39482,34.5401,9.07116,146.456,141.473,1.0,-15.0,0.0,0.000523745,-0.000213152,-3.33006e-07
3.96539,33.3743,9.06894,145.308,141.469,1.0,-15.0,0.0,0.000502982,-0.000252641,-6.24272e-07
6.41153,32.0332,9.06671,144.43,141.475,1.0,-15.0,0.0,0.000474921,-0.000281684,-3.93452e-07
8.71259,30.5859,9.06668,143.96,141.478,1.0,-15.0,0.0,0.000446408,-0.000294082,3.83326e-07
10.8868,29.1269,9.06957,143.986,141.476,1.0,-15.0,0.0,0.000424856,-0.000286651,7.93669e-07
12.9771,27.7471,9.07522,144.566,141.478,1.0,-15.0,0.0,0.000412779,-0.000263295,1.23533e-06
15.0299,26.5147,9.08245,145.637,141.467,1.0,-15.0,0.0,0.000409818,-0.000228811,1.38419e-06
17.0869,25.4724,9.09055,147.051,141.451,1.0,-15.0,0.0,0.000413735,-0.000187603,1.50049e-06
19.1769,24.6456,9.09857,148.305,141.442,1.0,-15.0,0.0,0.000422546,-0.000142605,1.52174e-06
21.3206,24.0545,9.10424,149.328,141.426,1.0,-15.0,0.0,0.000435096,-9.39342e-05,8.33652e-07
23.5394,23.7143,9.10607,150.261,141.425,1.0,-15.0,0.0,0.00045258,-4.11494e-05,-1.62183e-07
25.8478,23.6476,9.10622,151.111,141.422,1.0,-15.0,0.0,0.000471928,1.47403e-05,-9.8762e-08
28.2668,23.8697,9.10345,151.823,141.41,1.0,-15.0,0.0,0.000497218,7.54589e-05,-9.23139e-07
30.8383,24.411,9.09711,152.483,141.413,1.0,-15.0,0.0,0.000532286,0.000141898,-1.2664e-06
33.6073,25.3016,9.08925,152.955,141.408,1.0,-15.0,0.0,0.000577491,0.000213602,-1.63749e-06
36.6249,26.5538,9.07961,153.103,141.406,1.0,-15.0,0.0,0.00063066,0.000285443,-2.31007e-06
39.9264,28.1418,9.06905,152.665,141.411,1.0,-15.0,0.0,0.000690319,0.000345323,-1.88909e-06
43.4962,29.9535,9.05847,151.195,141.439,1.0,-15.0,0.0,0.000735694,0.000371849,-2.0055e-06
47.2217,31.7717,9.04951,148.279,141.454,1.0,-15.0,0.0,0.000748203,0.000345598,-1.38577e-06
50.9137,33.3149,9.04592,144.883,141.449,1.0,-15.0,0.0,0.000722717,0.000263333,5.04039e-07
54.4172,34.341,9.04986,143.543,141.44,1.0,-15.0,0.0,0.000676261,0.000141934,1.23577e-06
57.6872,34.6948,9.04948,145.874,141.431,1.0,-15.0,0.0,0.000631077,-2.51443e-06,-4.99466e-07
60.7536,34.2944,9.04383,150.112,141.389,1.0,-15.0,0.0,0.000597205,-0.000158505,-1.8476e-06
63.7108,33.0897,9.03699,153.82,141.365,1.0,-15.0,0.0,0.000589818,-0.00032501,-1.43725e-06
66.7385,31.053,9.02632,156.188,141.352,1.0,-15.0,0.0,0.000623916,-0.00048447,-1.84093e-06
70.0023,28.3335,9.01463,157.082,141.389,1.0,-15.0,0.0,0.000679639,-0.000587675,-1.6874e-06
73.4713,25.3339,9.01135,154.522,141.398,1.0,-15.0,0.0,0.000696591,-0.00059263,-4.51139e-07
76.865,22.5899,9.01091,149.615,141.416,1.0,-15.0,0.0,0.000651791,-0.000489694,5.36369e-07
79.942,20.4869,9.01589,147.686,141.385,1.0,-15.0,0.0,0.000581458,-0.00035386,2.29692e-06
82.7328,19.0181,9.02912,148.331,141.369,1.0,-15.0,0.0,0.000539766,-0.00023587,3.77137e-06
85.3689,18.1134,9.04456,149.062,141.394,1.0,-15.0,0.0,0.000516582,-0.000127618,3.1079e-06
87.9144,17.7202,9.05765,150.057,141.402,1.0,-15.0,0.0,0.000501856,-3.13227e-05,2.47657e-06
90.3926,17.7868,9.06779,151.006,141.427,1.0,-15.0,0.0,0.000489979,5.63989e-05,1.64694e-06
92.8172,18.2752,9.0768,151.582,141.423,1.0,-15.0,0.0,0.000479633,0.000138103,1.74526e-06
95.1913,19.1706,9.08356,151.984,141.425,1.0,-15.0,0.0,0.000471072,0.000219572,1.25801e-06
97.5264,20.4646,9.08991,152.229,141.437,1.0,-15.0,0.0,0.000463456,0.000297108,1.67043e-06
99.8312,22.1346,9.09501,151.862,141.439,17.0,-15.0,0.0,0.000459266,0.000368253,6.49063e-07
102.118,24.1093,9.0986,150.66,141.449,17.0,-15.0,0.0,0.000456515,0.000417144,4.99366e-07
104.402,26.2531,9.10092,148.711,141.45,17.0,-15.0,0.0,0.000457946,0.000434392,4.97007e-07
106.695,28.3874,9.10312,146.624,141.443,17.0,-15.0,0.0,0.000460329,0.000413062,5.91277e-07
109.007,30.3224,9.1058,145.634,141.442,17.0,-15.0,0.0,0.000465527,0.000355566,4.13766e-07
111.385,31.8961,9.10705,146.88,141.42,17.0,-15.0,0.0,0.000487748,0.000270086,1.40074e-07
113.927,33.002,9.10893,149.641,141.429,17.0,-15.0,0.0,0.000533324,0.000171289,-7.65652e-08
