X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
1.80735,95.2974,9.04519,153.177,141.39,9.0,-40.0,5.0,0.000464242,-0.000189539,1.45945e-06
3.91072,94.2328,9.049,150.541,141.411,9.0,-40.0,5.0,0.00037753,-0.000227678,3.55708e-07
5.60913,93.0966,9.05011,151.309,141.415,9.0,-40.0,5.0,0.000309301,-0.000222151,1.26474e-06
7.07407,92.0508,9.05233,153.069,141.407,9.0,-40.0,5.0,0.000282631,-0.000196541,8.39575e-07
8.46787,91.1386,9.05433,153.745,141.384,9.0,-40.0,5.0,0.000278503,-0.000167913,1.3128e-07
9.87034,90.3646,9.0573,154.114,141.41,9.0,-40.0,5.0,0.000284906,-0.000140999,7.10592e-07
11.3187,89.7195,9.06105,154.292,141.409,9.0,-40.0,5.0,0.000295602,-0.000117211,7.00612e-07
12.8389,89.1893,9.06165,154.211,141.418,9.0,-40.0,5.0,0.000311804,-9.57251e-05,-6.10853e-08
14.4437,88.7586,9.06107,154.052,141.416,9.0,-40.0,5.0,0.000330328,-7.74169e-05,-4.47703e-07
16.1452,88.4079,9.05845,153.733,141.446,9.0,-40.0,5.0,0.000351005,-6.2989e-05,-4.73979e-07
17.9488,88.1174,9.0568,153.309,141.438,9.0,-40.0,5.0,0.000371046,-5.3454e-05,-3.80944e-07
19.8572,87.8626,9.0539,152.92,141.437,9.0,-40.0,5.0,0.00039255,-4.96384e-05,-6.68364e-07
21.8738,87.6111,9.05054,152.528,141.441,9.0,-40.0,5.0,0.000413921,-5.20829e-05,-5.73188e-07
23.9974,87.3286,9.04849,152.165,141.44,9.0,-40.0,5.0,0.00043571,-6.22527e-05,-9.82745e-08
26.233,86.9731,9.04843,151.885,141.441,9.0,-40.0,5.0,0.000458713,-8.1132e-05,-4.88104e-08
28.5877,86.5009,9.04649,151.758,141.436,9.0,-40.0,5.0,0.000483695,-0.000109807,-5.88663e-07
31.0756,85.8576,9.04445,151.908,141.408,9.0,-40.0,5.0,0.000511899,-0.000149425,3.43099e-07
33.7188,84.9856,9.04334,152.31,141.387,9.0,-40.0,5.0,0.0005465,-0.000201445,-4.69677e-07
36.5533,83.8233,9.04067,152.981,141.374,9.0,-40.0,5.0,0.000588116,-0.00026536,-8.12694e-07
39.6129,82.3161,9.03524,153.623,141.366,9.0,-40.0,5.0,0.000635404,-0.000337786,-1.66228e-06
42.8954,80.455,9.0278,153.602,141.388,9.0,-40.0,5.0,0.000675928,-0.00040386,-1.56954e-06
