X,Y,Z,area,volume,atomic_block,cellId,baseCellId,velocity_x,velocity_y,velocity_z
3.65827,9.33333,5.0,132.912,141.525,1.0,0.0,0.0,0.0,0.0,0.0
3.74413,9.13388,5.00528,133.016,141.525,1.0,0.0,0.0,1.53965e-05,-4.37782e-05,1.37408e-06
3.81429,8.90568,5.01261,133.308,141.529,1.0,0.0,0.0,1.28108e-05,-4.68572e-05,1.57473e-06
3.87352,8.66866,5.02138,133.768,141.534,1.0,0.0,0.0,1.08448e-05,-4.74096e-05,1.9494e-06
3.92265,8.43473,5.03231,134.343,141.538,1.0,0.0,0.0,8.65573e-06,-4.5848e-05,2.3426e-06
3.95915,8.21342,5.04374,134.987,141.528,1.0,0.0,0.0,6.04932e-06,-4.28238e-05,2.29554e-06
3.98499,8.00758,5.05488,135.685,141.522,1.0,0.0,0.0,4.62024e-06,-3.97239e-05,2.20762e-06
4.00497,7.81847,5.06549,136.356,141.512,1.0,0.0,0.0,3.26093e-06,-3.59831e-05,2.2959e-06
4.01552,7.65448,5.07573,136.938,141.506,1.0,0.0,0.0,1.47561e-06,-2.93703e-05,1.49626e-06
4.02307,7.52227,5.08051,137.376,141.502,1.0,0.0,0.0,1.53188e-06,-2.35121e-05,5.32441e-07
4.03165,7.41945,5.07873,137.661,141.506,1.0,0.0,0.0,2.42569e-06,-1.78344e-05,-1.40973e-06
4.04881,7.34069,5.06756,137.759,141.511,1.0,0.0,0.0,4.11389e-06,-1.37784e-05,-3.10888e-06
4.07513,7.27552,5.04816,137.766,141.51,1.0,0.0,0.0,6.38232e-06,-1.40147e-05,-3.87518e-06
4.10957,7.20584,5.02788,137.793,141.507,1.0,0.0,0.0,7.10902e-06,-1.29744e-05,-4.69063e-06
4.14501,7.13365,5.01304,137.845,141.504,1.0,0.0,0.0,8.07133e-06,-1.5573e-05,-2.20678e-06
4.19245,7.07301,4.99229,137.762,141.501,1.0,0.0,0.0,1.15224e-05,-4.52317e-06,-9.13769e-06
4.28059,7.05553,4.93431,137.412,141.498,1.0,0.0,0.0,2.61627e-05,-2.14208e-06,-1.5672e-05
4.46693,7.08482,4.81796,137.175,141.485,1.0,0.0,0.0,5.13845e-05,1.52455e-05,-2.88092e-05
4.88903,7.20977,4.63051,138.184,141.472,1.0,0.0,0.0,0.000108252,3.37219e-05,-3.85991e-05
5.57886,7.34708,4.46719,141.704,141.404,0.0,0.0,0.0,0.00019123,2.81378e-05,-3.40718e-05
6.69836,7.4652,4.35159,146.817,141.268,0.0,0.0,0.0,0.00023093,1.93479e-05,-8.44646e-06
8.5798,7.715,4.26371,151.557,140.905,0.0,0.0,0.0,0.000395149,5.78505e-05,5.94982e-07
9.6756,7.74312,4.38039,149.638,141.346,0.0,0.0,0.0,0.000236951,1.22125e-05,6.67414e-06
11.4054,8.00177,4.39362,154.07,141.351,0.0,0.0,0.0,0.00037399,4.6959e-05,1.90788e-05
12.8525,8.11267,4.51424,161.299,141.5,1.0,0.0,0.0,0.000277273,3.05835e-05,2.27185e-05
14.3876,8.35485,4.62804,169.722,141.453,1.0,0.0,0.0,0.000332992,6.91161e-05,2.06179e-05
16.1675,8.77368,4.74577,176.898,141.406,1.0,0.0,0.0,0.000374563,9.76307e-05,2.54345e-05
17.9918,9.36504,4.84917,182.298,141.307,1.0,0.0,0.0,0.000288293,0.000124654,4.5231e-06
19.6012,10.0705,4.91595,185.015,141.258,1.0,0.0,0.0,0.000356025,0.000157425,2.03221e-05
21.5772,10.9757,5.08166,184.724,141.254,1.0,0.0,0.0,0.000434748,0.000206741,3.94333e-05
23.9084,12.1228,5.27753,185.184,141.22,1.0,0.0,0.0,0.000492137,0.000252651,3.91957e-05
26.4069,13.4628,5.48255,186.637,141.155,1.0,0.0,0.0,0.000508988,0.000282508,4.09794e-05
28.9704,14.9612,5.65964,188.181,141.114,1.0,0.0,0.0,0.000512672,0.000314745,3.27356e-05
31.5142,16.5655,5.79353,189.126,141.076,1.0,0.0,0.0,0.000524137,0.000334783,2.97009e-05
34.1038,18.2655,5.93923,189.694,141.039,1.0,0.0,0.0,0.000529739,0.000352551,3.14877e-05
36.9256,20.2096,6.13597,189.551,141.03,1.0,0.0,0.0,0.000589708,0.000416582,4.51353e-05
39.9031,22.2532,6.36209,189.625,140.934,1.0,0.0,0.0,0.000604193,0.000408029,4.7524e-05
43.0775,24.2768,6.57568,189.292,141.046,1.0,0.0,0.0,0.000675535,0.000414073,4.54608e-05
46.4518,26.1405,6.77575,186.477,141.085,1.0,0.0,0.0,0.000688716,0.000340489,3.9016e-05
50.1492,27.6475,6.95885,185.094,141.181,1.0,0.0,0.0,0.000753537,0.000243362,3.47856e-05
53.8906,28.5006,7.12752,183.726,141.201,1.0,0.0,0.0,0.000747101,9.84746e-05,3.44484e-05
57.3919,28.6129,7.25426,182.29,141.185,1.0,0.0,0.0,0.000660531,-6.10679e-05,1.88609e-05
60.5938,28.0901,7.33091,180.51,141.208,1.0,0.0,0.0,0.00063336,-0.000154285,2.11755e-05
63.663,27.0764,7.38765,179.301,141.112,1.0,0.0,0.0,0.000617915,-0.000245183,3.6343e-06
66.8208,25.5761,7.45176,175.902,141.121,1.0,0.0,0.0,0.000624025,-0.00035652,8.31221e-06
69.8607,23.577,7.46579,170.305,140.905,1.0,0.0,0.0,0.000586696,-0.000432597,-2.19747e-06
72.5102,21.3426,7.52907,165.316,141.13,1.0,0.0,0.0,0.000462366,-0.000426813,-3.87532e-06
74.637,19.266,7.5465,160.74,141.189,1.0,0.0,0.0,0.000382569,-0.000406074,1.15519e-05
76.4984,17.2454,7.59781,157.349,141.079,1.0,0.0,0.0,0.000320199,-0.000360495,1.81842e-06
78.0597,15.5226,7.59297,160.448,141.013,1.0,0.0,0.0,0.000298113,-0.000308699,-1.29251e-05
79.6108,14.1097,7.62174,162.425,141.15,1.0,0.0,0.0,0.000350638,-0.000271925,7.08871e-07
81.3734,12.8791,7.66194,162.985,141.256,1.0,0.0,0.0,0.000355244,-0.000212861,8.00327e-06
83.2408,11.9843,7.68761,163.217,141.259,1.0,0.0,0.0,0.000392521,-0.000139401,4.16169e-06
85.247,11.5004,7.70203,163.489,141.237,1.0,0.0,0.0,0.000404335,-5.19728e-05,2.37834e-06
87.4665,11.4661,7.69699,164.375,141.216,1.0,0.0,0.0,0.000451345,3.80608e-05,3.57981e-06
89.755,11.8826,7.71799,162.873,141.217,1.0,0.0,0.0,0.000452941,0.000124346,-1.97311e-06
92.0642,12.73,7.74994,162.007,141.182,1.0,0.0,0.0,0.00045485,0.00020698,1.10638e-05
94.3405,13.8435,7.78835,161.11,141.316,1.0,0.0,0.0,0.000446071,0.000242221,8.32625e-06
96.6686,15.2754,7.8121,161.203,141.38,1.0,0.0,0.0,0.000478012,0.000339929,-9.13889e-07
99.022,17.1335,7.85812,163.052,141.446,17.0,0.0,0.0,0.00047544,0.000410751,1.07878e-05
101.463,19.3783,7.91389,165.535,141.424,17.0,0.0,0.0,0.000492308,0.000474347,1.35761e-05
